id,plan_id,payer_id,drug_name,ndc_code,jcode,state_name,coverage_status,drug_tier,drug_requirements,is_prior_authorization_required,is_step_therapy_required,is_quantity_limit_applied,coverage_details,confidence_score,source_url,plan_name,payer_name,file_name,status
98db0bd9-60d7-40f7-a179-810572717954,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"LYTGOBI ORAL TABLET 12 MG/DAY (4 MG X 3), 16 MG/DAY (4 MG X 4), 20 MG/DAY (4 MG X 5)",,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
f8ad730a-12c4-4c39-a4e9-8453f8ec2459,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,MATULANE ORAL CAPSULE,,,New York,Covered with Conditions,3,QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
b04657ce-23b1-480c-b29f-342068adb091,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,XALKORI ORAL PELLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
d9669abd-19c1-40c8-8b72-9d6a353ee774,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,XELODA ORAL TABLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
737101b2-d283-463c-818f-772a2a478f10,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,XERMELO ORAL TABLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
25374ec4-0b31-42c6-bf98-20b7b1fa30bf,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,XOSPATA ORAL TABLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
3743ed9a-165e-4ef3-aa3f-7435e30f0f15,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,XTANDI ORAL CAPSULE,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
f841abb8-5c27-424c-aedd-a9bc34003f5e,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,XTANDI ORAL TABLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
5c2707e0-b5dc-4a63-bfa7-820db0019978,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,YONSA ORAL TABLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
288b7632-9fcc-43fe-b0e2-570c1f971366,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ZELBORAF ORAL TABLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
6e79f720-8ca8-46c0-b0f8-ab1bf0ea0c59,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ZOLINZA ORAL CAPSULE,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
fae2018e-5191-49d6-a8c2-6e7b23661f22,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ZORTRESS ORAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
4c3ebb26-507f-4735-83ea-28f7588e90d2,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ZYDELIG ORAL TABLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
0fa100a6-26be-4c60-8e18-78b3b796e206,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ZYKADIA ORAL TABLET,,,New York,Covered with Conditions,3,PA; LA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
69307c5b-acd8-4a10-9f49-c99abc422b18,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,APTIOM ORAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
f68dfff8-5e55-4bee-830d-ad9c014f8727,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,BRIVIACT ORAL SOLUTION,,,New York,Covered with Conditions,3,PA,Yes,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
c0a97a5b-511f-49a6-b4bf-eb5237a1e80f,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,BRIVIACT ORAL TABLET,,,New York,Covered with Conditions,3,PA,Yes,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
f4423726-06e3-4937-b6c1-ae6693b6de68,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"carbamazepine oral capsule, er multiphase 12",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
0b04c0a6-4526-4feb-890d-3755dbf1b93c,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,carbamazepine oral suspension 100 {mg} / 5,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
74ed7e9e-691e-428b-83a1-b113339b80dc,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,carbamazepine oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
c5812ccc-b16a-4a4c-8d0a-2a82561a2931,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,carbamazepine oral tablet extended release 12,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
e909d7f4-852e-4302-b35f-12d458733a59,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"carbamazepine oral tablet,chewable 100",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
aca1db64-0468-4225-a17e-4167e6b78196,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"CARBAMAZEPINE ORAL TABLET,CHEWABLE 200",,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
ccc38929-9d15-4887-aa10-c7a218dd1302,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"CARBATROL ORAL CAPSULE, ER MULTIPHASE 12",,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
7b2707e6-4f97-4ce9-8709-1c21c2515b12,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,CELONTIN ORAL CAPSULE 300,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
3ed24188-4fc4-46e5-ae36-57efb777cef3,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,clobazam oral suspension,,,New York,Covered with Conditions,1,PA,Yes,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
d82fc729-068c-4bf2-be8f-04fe91cf9aa2,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,clobazam oral tablet,,,New York,Covered with Conditions,1,PA,Yes,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
b30c6732-193b-4341-a526-8f79b365a03a,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,clonazepam oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
24b586cd-1cd1-4b05-8754-dbf68218f570,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"clonazepam oral tablet, disintegrating",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
209c11a9-2271-4143-a893-4008648f1739,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,DEPAKOTE ER ORAL TABLET EXTENDED RELEASE 24,,,New York,Covered with Conditions,3,ST,Yes,Yes,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
5625f109-41a7-4d95-aeb6-3f1f29b90f08,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"DEPAKOTE ORAL TABLET,DELAYED RELEASE (DR/EC)",,,New York,Covered with Conditions,3,ST,Yes,Yes,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
63a2933f-8cd1-445e-a792-acce5f51b227,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"DEPAKOTE SPRINKLES ORAL CAPSULE, DELAYED REL SPRINKLE",,,New York,Covered with Conditions,3,ST,Yes,Yes,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
dc0b4be8-e257-448f-a864-05e30516c1eb,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,DIACOMIT ORAL CAPSULE,,,New York,Covered with Conditions,3,PA,Yes,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
9172bf50-f5be-481b-86cf-a528acd13dee,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,DIACOMIT ORAL POWDER IN PACKET,,,New York,Covered with Conditions,3,PA,Yes,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
35e281a0-82d1-4782-915e-9ddfed4b5e1a,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,diazepam rectal,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
9945e316-4a1e-469f-9fd4-4365036c8703,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,DILANTIN EXTENDED ORAL CAPSULE,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
71a55b83-e194-49b9-98d9-23faf3339315,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"DILANTIN INFATABS ORAL TABLET,CHEWABLE",,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
95e34356-047b-433c-a951-2b51aa134f6a,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,DILANTIN ORAL CAPSULE,,,New York,Covered,2,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
965fec76-073e-4279-bae9-392b4c93937c,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,DILANTIN-125 ORAL SUSPENSION,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
a0b810c4-859f-4dcc-87ec-2ac6d1fe5752,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"divalproex oral capsule, delayed rel sprinkle",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
dc8b451b-3c44-40bf-ad83-f893a61ec176,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,divalproex oral tablet extended release 24,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
0aa54bf2-8e8b-4da8-9929-f36f1e281371,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"divalproex oral tablet,delayed release (dr/ec)",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
89025333-a4ec-4c2b-90ba-87259fe1b3f2,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ELEPSIA XR ORAL TABLET EXTENDED RELEASE 24,,,New York,Covered with Conditions,3,PA,Yes,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
0560079e-1236-4fd4-be3b-54112c729982,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,EPIDIOLEX ORAL SOLUTION,,,New York,Covered with Conditions,3,PA; LA,Yes,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
39bd68de-670b-4a6d-ae66-de99ea0b0361,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,epitol oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
b3a36d4b-c920-4ba0-96b8-63126252eb5d,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"EQUETRO ORAL CAPSULE, ER MULTIPHASE 12",,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
eaca4fb6-a487-47c1-ad66-0aa8a9c55c82,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,eslicarbazepine oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
3c4bda74-7102-4d9b-9ab9-74e179201900,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ethosuximide oral capsule,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
2281653b-e911-4443-8253-1616c06ddfd0,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ethosuximide oral solution,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
afac16d4-4031-4ea5-a48e-ec101c193d2b,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,felbamate oral suspension,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
d7b11537-9ed4-4c0c-9053-6958cceffda3,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,felbamate oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
9cff784b-04ad-4a90-9f4d-0f92784afc5c,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,FELBATOL ORAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
2b848e5f-ef18-4cca-9180-81d5c9a666d4,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,FYCOMPA ORAL SUSPENSION,,,New York,Covered,2,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
ca9ba82a-472d-4b08-8666-7b451b31c671,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,FYCOMPA ORAL TABLET,,,New York,Covered,2,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
571d6f5a-250f-48bb-a935-d58bc1b8057a,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,gabapentin oral capsule,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
bd4c3bda-5b9d-483b-9c87-f99524cab02a,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,gabapentin oral solution 250 mg/5 ml,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
759f82fb-0a21-4639-a1f9-715256f5de57,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"gabapentin oral tablet 600 mg, 800 mg",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
